grant proposals,1.0
technology development,1.0
countywide health advocacy program,2.0
medical services,1.0
domestic-violence clinics,1.0
year-old program,1.0
poor people,1.0
legal aid programs,1.5
providing one-on-one service,1.5
multimillion-dollar grant,1.0
ideal marriage,1.0
legislative committees,1.0
privatesector attorneys,1.0
legal access centers,1.5
acrimonious transition,1.0
local bar association,1.5
magnet students,1.0
stormy rise,1.0
Legal Aid Groups,1.5
legal services,1.0
emergency basis,1.0
court rules,1.0
several state cases,1.5
attorney general,1.0
unclaimed property fund,1.5
emergency order,1.0
legal authority,1.0
legal aid organizations,1.5
rightful owners,1.0
legal aid,1.0
worthy cause,1.0
insurance company insolvency,1.5
involving utility bill,1.5
legal questions,1.0
additional salaries,1.0
courthouse secretaries,1.0
Legal Aid,1.0
mod cons,1.0
storage room-turned-office,1.0
Society-the lawyers,1.0
uncomfortable company,1.0
leaky storage rooms,1.5
protective gear,1.0
expanding leak,1.0
plastic suit,1.0
environmental concerns,1.0
previously unused,1.0
real estate brokerage,1.5
displaced attorneys,1.0
working conditions,1.0
mythical proportions,1.0
wood paneling,1.0
storage facility,1.0
displaced workers,1.0
together space,1.0
chattering teeth,1.0
good reason-in,1.0
bargain basement,1.0
deteriorating economy,1.0
civil division,1.0
emergency drawer,1.0
associate attorney,1.0
temporary space,1.0
small rooms,1.0
took years,1.0
staff attorney,1.0
supervising attorney,1.0
health law,1.0
crossed barricades,1.0
green thumb,1.0
office plants,1.0
vacationing staffers,1.0
client meetings,1.0
phone calls,1.0
Part caretaker,1.0
part squatter,1.0
finger paintings,1.0
grade-school art,1.0
red smears,1.0
construction paper,1.0
legal terms,1.0
strict procedures,1.0
tricky endeavor,1.0
private agency,1.0
law library,1.0
statewide agency,1.0
case law,1.0
self-help center,1.0
extremely helpful,1.0
self-help center,1.0
legal assistance,1.0
legal matters,1.0
nonprofit group,1.0
governmental center,1.0
self-help center,1.0
circuit court officials,1.5
law library,1.0
legal information,1.0
managing attorney,1.0
always easy,1.0
civil matters,1.0
criminal defenses,1.0
criminal cases,1.0
self-represented litigants,1.0
civil cases,1.0
legal experts,1.0
financial concerns,1.0
pro-se litigation,1.0
patrons access,1.0
case histories,1.0
personal injury,1.0
eviction disputes,1.0
special telephone line,1.5
how-to books,1.0
paper documents,1.0
county employee,1.0
self-help center,1.0
business owners,1.0
flood victims,1.0
judicial process,1.0
Disaster center,1.0
FEMA information officer,1.5
relief center,1.0
recovery information,1.0
various assistance programs,1.5
temporary housing assistance,1.5
disaster un-employment assistance,1.5
crisis counseling,1.0
low interest,1.0
family grants,1.0
damaged homes,1.0
different agencies,1.0
local chapter,1.0
disaster number,1.0
disaster number,1.0
seeking relief,1.0
registration process,1.0
interview process,1.0
extremely important,1.0
service center,1.0
emergency housing,1.0
flooding victims,1.0
local groups,1.0
cleanup services,1.0
recovery questions,1.0
chapter executive director,1.5
legal advice,1.0
legal assistance hotline,1.5
flood victims,1.0
immediate needs,1.0
trying time,1.0
legal representation,1.0
legal aid,1.0
detailed advice,1.0
flood victims,1.0
volunteer lawyers,1.0
legal questions,1.0
landlord-tenant disputes,1.0
lost documents,1.0
basic advice,1.0
Volunteer lawyers,1.0
private attorneys,1.0
seeking assistance,1.0
identification proving,1.0
probate matters,1.0
referral information,1.0
State-mandated course,1.0
low-cost counsel,1.0
former state,1.0
court-mandated session,1.0
divorce lawyer,1.0
limited resources,1.0
state director,1.0
juvenile cases,1.0
user-friendly place,1.0
child custody cases,1.5
court system,1.0
making decisions,1.0
cool judgment,1.0
Domestic violence aid,1.5
legal help,1.0
abusive situations,1.0
Domestic violence victims,1.5
legal help,1.0
domestic violence survivors,1.5
legal resources,1.0
relatively sophisticated,1.0
relatively literate,1.0
domestic violence,1.0
Domestic violence survivors,1.5
abusive relationship,1.0
Legal services,1.0
domestic abuse survivors,1.5
legal help,1.0
legal help,1.0
economic restrictions,1.0
violent relationships,1.0
protective order,1.0
often domestic,1.0
Often times women,1.5
violence situation,1.0
pilot program,1.0
protective orders,1.0
custody cases,1.0
Domestic Violence,1.0
project director,1.0
Legal assistance,1.0
major issue,1.0
legal counseling sessions,1.5
90 court cases,1.5
legal help,1.0
violence survivors,1.0
legal help,1.0
legal assistance services,1.5
domestic violence shelter,1.5
violent home,1.0
law enforcement officers,1.5
Educating court,1.0
domestic violence,1.0
law enforcement officers,1.5
Domestic Violence Ruling,1.5
mutually binding,1.0
domestic abuse docket,1.5
daily living,1.0
violent arena,1.0
domestic abuse,1.0
family dependency,1.0
abusive relationships,1.0
domestic abuse cases,1.5
legal protection,1.0
abused women,1.0
protective orders,1.0
protective orders,1.0
existing law,1.0
domestic violence,1.0
state office,1.0
financial difficulties,1.0
long-term relationships,1.0
pretty hard,1.0
easy thing,1.0
indigent women,1.0
abuse cases,1.0
domestic violence law,1.5
occasional contacts,1.0
judicial rules,1.0
original orders,1.0
court transcripts,1.0
Domestic Violence,1.0
abused women,1.0
human emotions,1.0
absolutely increases,1.0
tough cases,1.0
domestic situations,1.0
abused women,1.0
abuse victims,1.0
family violence law,1.5
sizable minority,1.0
requiring state intervention,1.5
big concern,1.0
chilling effect,1.0
state law,1.0
protective orders,1.0
state courts,1.0
state laws,1.0
legal service,1.0
protective orders,1.0
domestic issue,1.0
seeking protection,1.0
violent abuse,1.0
handling hundreds,1.0
abuse cases,1.0
mutual protection,1.0
annual budget,1.0
declining stock,1.0
legal aid,1.0
poor people,1.0
real challenge,1.0
long-time member,1.0
money sources,1.0
federal money,1.0
legal aid,1.0
good person,1.0
Accounts program,1.0
several foundations,1.0
equal access,1.0
additional funds,1.0
legal aid,1.0
legal services,1.0
entire career,1.0
law degree,1.0
complex litigation partner,1.5
lost interest,1.0
central issue,1.0
excellent position,1.0
extraordinary leadership,1.0
private practice,1.0
whole board,1.0
active role,1.0
controversial advocacy,1.0
equal access,1.0
private donors,1.0
recruit lawyers,1.0
legal needs,1.0
super-sized law firm,1.5
big plans,1.0
legal arm,1.0
migrant workers,1.0
small-business owners,1.0
legal aid organization,1.5
law students,1.0
serious problems,1.0
low-interest loans,1.0
legal representation,1.0
legal matters,1.0
licensed attorneys,1.0
legal issues,1.0
law clinic,1.0
legal documents,1.0
potential clients,1.0
law students,1.0
Legal Aid,1.0
county commissioner post,1.5
good points,1.0
legal hotline,1.0
computer network,1.0
positive move,1.0
good points,1.0
68county area,1.0
generated controversy,1.0
complicated cases,1.0
former executive director,1.5
bad points,1.0
litigious style,1.0
absentee ballot,1.0
technology training,1.0
staff support members,1.5
local coordinator,1.0
merged group,1.0
law team,1.0
legal assistance,1.0
wide range,1.0
eliminating pay differences,1.5
expressed concern,1.0
diverse landscape,1.0
poor population,1.0
nonprofit leaders,1.0
priority list,1.0
using drugs,1.0
drug link,1.0
casual drug use,1.5
zero-tolerance drug law,1.5
single family member,1.5
drug use,1.0
security cameras,1.0
individual rights,1.0
local tenant,1.0
Eviction law,1.0
public housing,1.0
public housing authorities,1.5
legal tradition,1.0
blocked enforcement,1.0
criminal act,1.0
year-old great-grandmother Pearlie,1.5
drug-dealing gangs,1.0
due process notion,1.5
senior citizens,1.0
disabled daughter,1.0
eviction notices,1.0
drug use,1.0
housing directors,1.0
court records,1.0
public housing complexes,1.5
drug activity,1.0
enforcement program,1.0
war zone,1.0
drug use,1.0
claiming ignorance,1.0
public housing units,1.5
large-scale drug,1.0
police reports,1.0
public housing,1.0
basic security,1.0
local businessman,1.0
park residents,1.0
low-income families,1.0
state legislators,1.0
financial considerations,1.0
year-old son,1.0
drug deal,1.0
legal services programs,1.5
Legal services attorneys,1.5
low-income families,1.0
mobile home park,1.5
informal association,1.0
succeeding months,1.0
subsidized housing,1.0
economic development considerations,1.5
volunteer attorneys,1.0
home park,1.0
Legal aid group,1.5
legal services attorneys,1.5
low-income individuals,1.0
legal counsel,1.0
legal services,1.0
nearly half,1.0
yearly contribution,1.0
farm workers,1.0
park residents,1.0
legal counsel,1.0
never-ending set,1.0
hard work,1.0
legal assistance,1.0
non-profit organizations,1.0
legal problems,1.0
annual state funding,1.5
recent cutting,1.0
farm workers,1.0
poison moments,1.0
sweet corn,1.0
white chemicals,1.0
farm workers,1.0
irritated eyes,1.0
pounding headaches,1.0
migrant farm workers,1.5
adjacent lettuce,1.0
lettuce field,1.0
migrant workers,1.0
federal laws,1.0
lettuce workers,1.0
cutting lettuce,1.0
farm worker,1.0
year-old Marcelina,1.0
portable toilet,1.0
sought shelter,1.0
developed stomach cramps,1.5
hazardous pesticides,1.0
Olathe farm,1.0
spraying incident,1.0
lettuce crew,1.0
crew supervisors,1.0
vegetable farmer,1.0
nonprofit law firm,1.5
low-income clients,1.0
Lacking field,1.0
physician reports,1.0
farm workers,1.0
farm-labor contractor,1.0
chemical residue,1.0
agricultural regions,1.0
Olathe incident,1.0
migrant workers,1.0
pesticide drift,1.0
incidents lettuce,1.0
pesticide exposure,1.0
hazards laborers,1.0
hazardous pesticides,1.0
pesticide-safety laws,1.0
federal laws,1.0
included skin rash,1.5
pesticide exposure,1.0
inflamed eyes,1.0
88 farm workers,1.5
conducted interviews,1.0
farm-labor housing,1.0
pesticide exposure,1.0
pesticide project,1.0
year-old laws,1.0
federal regulations,1.0
worker health,1.0
productive workforce,1.0
farm workers,1.0
regional office,1.0
farm workers,1.0
executive vice president,1.5
farm workers,1.0
faults growers,1.0
medical help,1.0
pesticide exposure,1.0
federal laws,1.0
warning letters,1.0
central location,1.0
Migrant farm workers,1.5
required information,1.0
enforcement officer,1.0
health risks,1.0
decontamination supplies,1.0
harvesting fruits,1.0
migrant farm workers,1.5
exposing workers,1.0
Farm workers,1.0
billion agriculture industry,1.5
lettuce crew,1.0
crew members,1.0
pesticide drift,1.0
migrant farm workers,1.5
leading health concern,1.5
Coloring books,1.0
farm workers,1.0
crop yields,1.0
farm workers,1.0
seminal study,1.0
health effects,1.0
existing laws,1.0
farm workers,1.0
developing leukemia,1.0
research points,1.0
Little research,1.0
long-term health,1.0
migrant farm workers,1.5
developing brain cancer,1.5
Male workers,1.0
worker illness,1.0
farm worker data,1.5
physical symptoms,1.0
Recent research,1.0
skin contact,1.0
always dangerous,1.0
vision problems,1.0
nerve damage,1.0
lettuce worker,1.0
human lives,1.0
Field laborers,1.0
stomach cancer,1.0
agricultural crops,1.0
immediate sickness,1.0
long-term health problems,1.5
pesticide exposure,1.0
Federal agency,1.0
congressional agency,1.0
legal services,1.0
commercial development,1.0
coastal cities,1.0
equal justice centers,1.5
female workers,1.0
uterine cancer,1.0
birth defects,1.0
legal assistance programs,1.5
funding agency,1.0
board chairman,1.0
phone calls,1.0
necessary steps,1.0
government funds,1.0
funding agreement,1.0
local agency,1.0
legal services,1.0
property dispute,1.0
orderly transfer,1.0
federal grant,1.0
legal aid programs,1.5
federal agency,1.0
area office,1.0
county property records,1.5
LSC grant,1.0
local bar,1.0
legal services,1.0
transferred title,1.0
antique shop,1.0
office building,1.0
local bar,1.0
equal justice center,1.5
direct visitors,1.0
local bar,1.0
poor people,1.0
equal justice center,1.5
legal program,1.0
legal aid dollars,1.5
legal services,1.0
legal needs,1.0
lowerincome residents,1.0
legal assistance,1.0
proper care,1.0
comparable states,1.0
commission chair,1.0
legal help,1.0
elderly people,1.0
legal assistance,1.0
justice system,1.0
practical matter,1.0
illegally evict,1.0
poverty level wages,1.5
poverty increase,1.0
justice system,1.0
legal needs,1.0
legal needs,1.0
state funding,1.0
low interest rates,1.5
legal needs,1.0
private investment,1.0
legal services,1.0
left welfare,1.0
welfare benefits,1.0
1996 welfare reform legisla tion,2.5
dramatic changes,1.0
low-paying jobs,1.0
health benefits,1.0
legal needs,1.0
realistic long-term options,1.5
marketable skills,1.0
legal issues,1.0
extensive universe,1.0
low-skilled positions,1.0
legal issues,1.0
home equity fraud,1.5
child care,1.0
domestic violence,1.0
including housing,1.0
legal aid lawyer,1.5
civil justice community,1.5
significant steps,1.0
legal services programs,1.5
self-help options,1.0
online assistance,1.0
alternative dispute resolution,1.5
addressing language barriers,1.5
translating forms,1.0
Legal services programs,1.5
domestic violence,1.0
job discrimination,1.0
social services agencies,1.5
working relationships,1.0
legal needs,1.0
grandparent guardianships,1.0
access fund,1.0
unrepresented litigants,1.0
bleak picture,1.0
legal services,1.0
family law facilitators,1.5
increased funding,1.0
qualified interpreters,1.0
wide range,1.0
self-help clinics,1.0
statewide plan,1.0
llow judges,1.0
nearly impossible,1.0
financial contributions,1.0
rural population,1.0
one-sided contest,1.0
whole society,1.0
federal grant,1.0
two-year grant,1.0
legal assistance,1.0
staff member,1.0
domestic abuse,1.0
domestic violence victims,1.5
legal assistance,1.0
domestic violence,1.0
grant money,1.0
dangerous situations,1.0
legal representation,1.0
child custody,1.0
nonprofit organization,1.0
domestic violence awareness month,2.0
Hispanic populations,1.0
legal group,1.0
helping victims,1.0
violence intervention project,1.5
Crockett counties,1.0
court proceedings,1.0
domestic violence assaults,1.5
Domestic violence,1.0
domestic violence assaults,1.5
focus group,1.0
Domestic violence,1.0
domestic calls,1.0
lost possessions,1.0
displaced families,1.0
limited opportunity,1.0
civil claims,1.0
filed lawsuits,1.0
apartment complex,1.0
temporarily homeless,1.0
filed suits,1.0
separate suits,1.0
out-of-pocket expenses,1.0
apartment complex,1.0
reduced staff,1.0
satellite offices,1.0
eligible clients,1.0
legal-aid agencies,1.0
legal system,1.0
Lip Service,1.0
n't big,1.0
aid lawyer,1.0
onionskin-thin budget,1.0
fund drive,1.0
Remaining attorneys,1.0
small percentage,1.0
general population,1.0
local lawyers,1.0
safety net,1.0
legal advice,1.0
potential clients,1.0
child delinquency,1.0
housing problems,1.0
marital problems,1.0
local lawyers,1.0
fund drive,1.0
needy people,1.0
foundation trustee,1.0
enormous cuts,1.0
state funding,1.0
government benefits,1.0
major contributors,1.0
domestic abuse,1.0
consumer issues,1.0
custody matters,1.0
board president,1.0
legal services,1.0
legal system,1.0
legal aid,1.0
legal problems,1.0
including rent,1.0
state foundation,1.0
nonprofit groups,1.0
lofty phrases,1.0
including attorneys,1.0
letter-writing campaigns,1.0
criminal victims assistance program,2.0
chief funding source,1.5
state legal-aid,1.0
hot line,1.0
criminal cases,1.0
hot line,1.0
empty words,1.0
foundation officials,1.0
national overhaul,1.0
legal services,1.0
protective orders,1.0
federal poverty,1.0
declining interest,1.0
federal funding,1.0
domestic violence cases,1.5
land-lord-tenant disputes,1.0
legal assistance program,1.5
court filing fees,1.5
federal funding,1.0
legal challenges,1.0
legal aid reserves,1.5
vital work,1.0
legal aid group,1.5
10 branch offices,1.5
court costs,1.0
legal assistance,1.0
service fees,1.0
huge agencies,1.0
handling cases,1.0
legal aid groups,1.5
trust funds,1.0
legal aid groups,1.5
budgetary target,1.0
requiring states,1.0
charitable groups,1.0
improper taking,1.0
computerized kiosk,1.0
legal advice,1.0
court filings,1.0
video kiosks,1.0
statewide effort,1.0
court calendars,1.0
single father,1.0
needed help,1.0
legal experiment,1.0
overwhelmingly positive,1.0
recent study,1.0
legal assistance,1.0
self-represented litigants,1.0
crisis levels,1.0
using home computers,1.5
Similar programs,1.0
court staff,1.0
court calendars,1.0
basic advice,1.0
custody suit,1.0
computerized video kiosks,1.5
court actions,1.0
videotaped instructor,1.0
million state residents,1.5
90 child-support cases,1.5
task force,1.0
quarter-inch stack,1.0
domestic-violence cases,1.0
family courts,1.0
particularly evident,1.0
law facilitator offices,1.5
establishing family,1.0
waiting lists,1.0
support cases,1.0
family law,1.0
child-support matters,1.0
district attorney,1.0
legal help,1.0
Capistrano libraries,1.0
open boxes,1.0
support proceedings,1.0
office assistant,1.0
child support,1.0
eviction orders,1.0
immobile keyboards,1.0
sometimes difficult,1.0
establishing child custody,1.5
domestic-violence restraining orders,1.5
video tours,1.0
court complexes,1.0
touch screens,1.0
interactive video,1.0
touch-screen technology,1.0
small-claims suits,1.0
legal filing,1.0
requesting waivers,1.0
court hearings,1.0
good comments,1.0
Legal office,1.0
legal service,1.0
free lawyers,1.0
congressional funding,1.0
legal aid programs,1.5
abusive spouses,1.0
obtaining orders,1.0
legal aid,1.0
similar services,1.0
trust funds,1.0
escrow accounts,1.0
money lawyers,1.0
last census,1.0
money legislators,1.0
legal aid,1.0
legal aid,1.0
public defenders,1.0
poor criminals,1.0
state court,1.0
legal aid,1.0
amount Bartylak,1.0
six satellite offices,1.5
Shrinking revenue,1.0
Legal Aid,1.0
legal representation,1.0
civil cases,1.0
Legal Aid lawyers,1.5
low-income people,1.0
domestic violence,1.0
Satellite facilities,1.0
regional offices,1.0
poor people,1.0
population drop,1.0
satellite offices,1.0
including lawyers,1.0
support staff,1.0
trust accounts,1.0
funding sources,1.0
service area,1.0
poor people,1.0
funding cuts,1.0
Low interest rates,1.5
private practice,1.0
lost funding,1.0
child-custody disputes,1.0
federal grant,1.0
facing cutbacks,1.0
legal aid groups,1.5
domestic violence victims,1.5
stopgap funding request,1.5
crime victims,1.0
funding divorces,1.0
limited cases,1.0
offering services,1.0
protective orders,1.0
additional sources,1.0
assistance grants,1.0
child custody,1.0
child support,1.0
protective orders,1.0
workable support,1.0
property arrangements,1.0
skeleton staff,1.0
providing help,1.0
additional funding,1.0
custody disputes,1.0
protective orders,1.0
existing cases,1.0
property arrangements,1.0
third request,1.0
abuser increases,1.0
grant application,1.0
protective orders,1.0
enough collaboration,1.0
grant denial,1.0
funding request,1.0
legal services,1.0
legal aid,1.0
seven-figure funding,1.0
former member,1.0
early next,1.0
federal money,1.0
legal aid,1.0
census figures,1.0
indigent residents,1.0
federal money,1.0
Legal aid providers,1.5
client assets,1.0
legal aid programs,1.5
primary sources,1.0
legal aid providers,1.5
keynote speech,1.0
attorney registration fees,1.5
legislative approval,1.0
active attorneys,1.0
base fee,1.0
hotel rooms,1.0
conference facilities,1.0
legal aid attorneys,1.5
core group,1.0
spring legislative,1.0
planning committee,1.0
fall convention,1.0
car-related consumer law,1.5
shoestring budget,1.0
delivering services,1.0
private attorneys,1.0
Internet resources,1.0
similar programs,1.0
unique opportunity,1.0
morale boost,1.0
part time,1.0
legal aid organizations,1.5
legal aid community,1.5
full time,1.0
private attorneys,1.0
legal aid,1.0
quasi-governmental agency,1.0
hold-the-line request,1.0
liberal causes,1.0
legal aid attorneys,1.5
legal services attorneys,1.5
approved restrictions,1.0
lost money,1.0
legal services,1.0
onetime increase,1.0
spending bill,1.0
census counts,1.0
extra money,1.0
final version,1.0
local agencies,1.0
legal assistance,1.0
late 1960s,1.0
poor households,1.0
federal poverty level,1.5
domestic violence cases,1.5
needy clients,1.0
custody cases,1.0
abortion-related litigation,1.0
filing class-action suits,1.5
legal services,1.0
lobbying legislatures,1.0
housing tenants,1.0
law school,1.0
illegal aliens,1.0
defending public,1.0
public servant,1.0
earning bachelor,1.0
UM law school,1.5
managing attorney,1.0
senior attorney,1.0
northern half,1.0
UM law school,1.5
adjunct professor,1.0
public school,1.0
private law practice,1.5
joining NMRLS,1.0
similar post,1.0
single-parent home,1.0
widowed mother,1.0
certain challenges,1.0
evening meal,1.0
form opinions,1.0
Year Award,1.0
formerly director,1.0
former district attorney,1.5
Previous recipients,1.0
law school,1.0
UM law alumni,1.5
attorney Constance Slaughter-Harvey,1.5
Good guy,1.0
award tonight,1.0
Working-class people,1.0
childish innocence,1.0
Stewart-like quality,1.0
quiet trust,1.0
working-class families,1.0
practice catering,1.0
hulkish remnants,1.0
storefront practices,1.0
black jeans,1.0
button-down shirt,1.0
folk hero,1.0
two-hour drive,1.0
melting pot,1.0
helping upstart,1.0
law school,1.0
social causes,1.0
deep sense,1.0
social justice,1.0
ill children,1.0
guiding light,1.0
human suffering,1.0
legal representation,1.0
right person,1.0
inspires loyalty,1.0
early 1970s,1.0
prestigious Haupert,1.0
affluent upbringing,1.0
federal poverty guidelines,1.5
law firms,1.0
former law partner,1.5
solo practitioners,1.0
legal services,1.0
whole fee,1.0
legal rates,1.0
prototype community service law practice,2.5
ethnic communities,1.0
metropolitan area,1.0
legal representation,1.0
low bono,1.0
going rate,1.0
law school administrator,1.5
providing research services,1.5
continuing education,1.0
big law firms,1.5
economically viable,1.0
law school,1.0
perfect fit,1.0
human needs,1.0
civil liberties columnist,1.5
legal needs,1.0
using grants,1.0
seminal force,1.0
registered nurse,1.0
green card,1.0
diverse law school,1.5
bus drivers,1.0
child custody,1.0
neighborhood law,1.0
average-type people,1.0
converted storefront,1.0
social workers,1.0
full fee,1.0
law books,1.0
court appearances,1.0
law partners,1.0
large percentage,1.0
pro bono,1.0
low bono,1.0
hard work,1.0
community organizations,1.0
legal talent,1.0
payment plan,1.0
day-to-day operations,1.0
good fortune,1.0
waiting rooms,1.0
busy firm,1.0
Hoped-for grants,1.0
low bono,1.0
longer dependent,1.0
Standard-Examiner staff,1.0
year-old car,1.0
lucrative law,1.0
federal grants haven,1.5
paralegal minimum wage,1.5
Public interest law,1.5
discount law,1.0
Ogden office,1.0
hour minimum,1.0
hour range,1.0
enough money,1.0
public interest law,1.5
luxury lawyers,1.0
legal work,1.0
federal poverty guidelines,1.5
services guidelines,1.0
hourly rate,1.0
big part,1.0
hours-a-week office,1.0
re swimming,1.0
big time,1.0
totally supportive,1.0
grant funds,1.0
monthly meetings,1.0
penniless clients,1.0
child support,1.0
fee schedule,1.0
local lawyers,1.0
entire profession,1.0
legal services,1.0
family law,1.0
custody fight,1.0
formal proposal,1.0
prior attorney,1.0
failed attempts,1.0
adoption papers,1.0
tough fight,1.0
Ogden man,1.0
custody fight,1.0
s experience,1.0
legal system,1.0
bono lawyer,1.0
little miracle,1.0
year-old daughter,1.0
good guy,1.0
bookmarked Web sites,1.5
recent review,1.0
personal satisfaction,1.0
opposite sites,1.0
seemingly polar,1.0
interesting contrast,1.0
oversimplified descriptions,1.0
law firm gossip,1.5
law school classmate,1.5
anonymous message board,1.5
salary increase,1.0
large law firms,1.5
original format,1.0
political opinions,1.0
world affairs,1.0
legal information,1.0
job postings,1.0
book recommendations,1.0
young associates,1.0
law students,1.0
area law firms,1.5
aid programs,1.0
financial success,1.0
public service,1.0
matching funds,1.0
raising money,1.0
ultimate success,1.0
message board,1.0
clear choice,1.0
financial success,1.0
healthy co-existence,1.0
widespread support,1.0
brief review,1.0
endless amount,1.0
billable tasks,1.0
area law firms,1.5
large law firms,1.5
civil rights matters,1.5
frequent visitor,1.0
underlying issues,1.0
law firms,1.0
mixed signals,1.0
law firm career,1.5
glaring example,1.0
tremendous amount,1.0
positive association,1.0
associate speaking,1.0
transactional lawyers,1.0
billable credit,1.0
transactional stuff,1.0
infinite amount,1.0
court experience,1.0
firing people,1.0
writing articles,1.0
equal number,1.0
keeping associates,1.0
remaining hours,1.0
pretty sad,1.0
significant work assignments,1.5
slow economy,1.0
smart firm,1.0
excess capacity,1.0
much discussion,1.0
non-greedy subjects,1.0
prospective law student,1.5
law schools,1.0
young lawyers,1.0
law schools,1.0
young lawyers,1.0
top dollar,1.0
pro bono,1.0
government work,1.0
student loans,1.0
community service,1.0
legal profession,1.0
greedyassociates category,1.0
common perception,1.0
legal aid,1.0
difficult year,1.0
COMMON PERCEPTION,1.0
leisurely activity,1.0
jurisprudence doctorate,1.0
winning reelection,1.0
quick climb,1.0
legal ladder,1.0
annual celebration,1.0
statewide vision,1.0
hard work,1.0
committee members,1.0
chief justice,1.0
private practice,1.0
fast track,1.0
volunteer work,1.0
somewhat humbling,1.0
innovative development,1.0
real surprise,1.0
member board,1.0
social stature,1.0
original chairman,1.0
legal services,1.0
future winners,1.0
similar program,1.0
legal system,1.0
legal offices,1.0
glowing comments,1.0
wonderful office,1.0
civil litigation,1.0
decent self,1.0
effacing person,1.0
private practice,1.0
homeland security,1.0
competent counsel,1.0
civil litigation,1.0
trial judge,1.0
always happy,1.0
important issues,1.0
judicial system,1.0
government expense,1.0
third branch,1.0
homeless children,1.0
standing trial,1.0
criminal cases,1.0
low-income people,1.0
attorney present,1.0
domestic abuse,1.0
equally troubling,1.0
officially residents,1.0
legal representation,1.0
elderly people,1.0
public benefits,1.0
employment cases,1.0
consumer protection,1.0
not-for-profit organization,1.0
legal aid,1.0
physical assault,1.0
legal assistance,1.0
Legal Services,1.0
gradual decline,1.0
volunteer assistance,1.0
legal assistance,1.0
specific problems,1.0
legal assistance,1.0
outreach clinics,1.0
civil cases,1.0
family matters,1.0
protective status,1.0
family reunification,1.0
low-income people,1.0
legal professional,1.0
Civil cases,1.0
legal help,1.0
social workers,1.0
domestic violence,1.0
volunteer lawyers,1.0
financial assistance,1.0
time staff,1.0
exclusion hearings,1.0
voluntary support,1.0
invaluable expertise,1.0
hard reality,1.0
Lynchburg women,1.0
dozen code violations,1.5
little concerned,1.0
reasonable steps,1.0
statewide study,1.0
rent-to-own contracts,1.0
overly burdensome,1.0
housing issues,1.0
land deeds,1.0
inspection report,1.0
final action,1.0
rent-to-own contracts,1.0
managing attorney,1.0
rental inspection program,1.5
geographic boundaries,1.0
census tracks,1.0
much activity,1.0
rental inspection program,1.5
rent-to-own contract,1.0
Lynchburg Redevelopment,1.0
rent-to-own contract,1.0
rental program,1.0
Rivermont area,1.0
sophisticated people,1.0
rent-to-own contracts,1.0
budget process,1.0
property owners,1.0
battered women,1.0
child custody,1.0
law school clinic,1.5
full-time attorney,1.0
domestic-violence victims,1.0
budget process,1.0
statewide issue,1.0
student services,1.0
budget proposal,1.0
frustrating gap,1.0
Helping Hands,1.0
Legal assistance,1.0
battered women,1.0
full-time attorney,1.0
funding parameters,1.0
child custody,1.0
legal aid,1.0
custody battles,1.0
financial reach,1.0
enough money,1.0
law students,1.0
abuse victims,1.0
full control,1.0
initial intake work,1.5
child support,1.0
investigative work,1.0
usual stack,1.0
junk mail,1.0
tax course,1.0
law school,1.0
tax concept,1.0
exact situation,1.0
moderate-income taxpayers,1.0
stepped-up basis,1.0
relatively simple,1.0
stressful experiences,1.0
professional assistance,1.0
low-wage first-time filers,1.5
Legal Clinics,1.0
entirely consistent,1.0
2001 tax statements,1.5
steady stream,1.0
law school discussions,1.5
unusual step,1.0
legal clinics,1.0
little bit,1.0
rival army,1.0
mission statement,1.0
Low-Income Taxpayer,1.0
stated mission,1.0
tax responsibilities,1.0
tax law,1.0
top quality service,1.5
valid complaint,1.0
legal assistance,1.0
tax matters,1.0
tax experts,1.0
taxpayer clinic,1.0
working families,1.0
incentive program,1.0
taxpayer clinics,1.0
vital income supplement,1.5
political spectrum,1.0
Twenty-eight percent,1.0
professional assistance,1.0
unique skills,1.0
important services,1.0
broad cross-section,1.0
low-income taxpayer clinics,1.5
vital role,1.0
anti-poverty program,1.0
volunteer lawyers,1.0
tax education,1.0
volunteer lawyers,1.0
corporate tax lawyers,1.5
enough opportunities,1.0
partisan battles,1.0
tax code,1.0
future partnerships,1.0
past decade government funding,2.0
legal services,1.0
concerted attempt,1.0
nationwide program,1.0
legal services,1.0
equal treatment,1.0
meant litigation,1.0
corporate lawyers,1.0
taxpayer clinic,1.0
individual taxpayers,1.0
tax practitioners,1.0
declining interest,1.0
rare opportunity,1.0
living situation,1.0
lowincome taxpayer clinics,1.5
tax code,1.0
low-income family,1.0
obtaining funds,1.0
rightfully due,1.0
steep funding cuts,1.5
court filing fees,1.5
circuit court,1.0
court filing fees,1.5
district court,1.0
circuit court,1.0
filing fee costs,1.5
state poverty law resource,2.0
poor people,1.0
close offices,1.0
current fee,1.0
district court,1.0
surrounding states,1.0
potential source,1.0
federal funding,1.0
Legal Aid,1.0
fee increases,1.0
n't popular,1.0
unanimously last,1.0
great number,1.0
Legal Aid services,1.5
KBA board member,1.5
legal services,1.0
legislative session,1.0
current cuts,1.0
Registration Fees,1.0
pro-bono services,1.0
alcohol problems,1.0
separate measures,1.0
Registration fees,1.0
fee hikes,1.0
normal funding,1.0
pro-bono work,1.0
legal aid groups,1.5
escrow funds,1.0
registration fees,1.0
probono services,1.0
inactive pay,1.0
