
 Bigram NP 
borrower 2
enemy 2
manager 2
.40 2
taxes 2
accounts. 2
individual 2
close 2
preparation 2
mortgage 2
segment 2
seigniorage 2
..325 2
importance 2
.458 2
approval 2
point 2
meaningfulness 2
applicability 2
withdrawn 2
i.e. 2
certain 2
contractor 2
program's 2
scrutiny 2
assessments 2
handling 2
lessee 2
first-out 2
herein 2
.521 2
insofar 2
aggregation 2
.39 2
aggregate 2
caption 2
forfeited 2
maker 2
deployment 2
interim 2
.80 2
majority 2
measure 2
paras 2
governmental 2
possess 2
emergency 2
objective 2
desire 2
gift 2
..526 2
byproduct 2
record 2
phenomena 2
deficit 2
tuition 2
downward 2
fees. 2
recognized 2
objectives 2
statements 2
facility 2
..467 2
commitment 2
fund. 2
registration 2
utility 2
death 2
spending 2
museum 2
fasb 2
war 2
surrender 2
attribute 2
us 2
perpetuity 2
sum 2
marketplace 2
associated 2
navy 2
cleanup 2
role 2
predominant 2
preparer 2
building 2
counseling 1
concept 1
entity.65 1
lack 1
transactions. 1
c1p205 1
.536 1
abatement 1
trascona 1
jsee 1
-a 1
clarification 1
electricity 1
pensions 1
s6p28 1
passage 1
i10 1
units 1
.531 1
worth 1
norm 1
sinking 1
applied 1
statute 1
established6 1
risk 1
employees.39 1
contra-asset 1
.54 1
results 1
s2p22 1
presumption 1
.474 1
.479 1
fsee 1
litigation 1
penalties. 1
tierney 1
no.6 1
compound 1
study 1
responsiveness 1
allocations 1
webster 1
possibility 1
sovereign 1
kieso 1
concise 1
bureaus 1
portfolio 1
patient 1
mission.16 1
.31 1
seigniorage. 1
selected 1
feedback 1
importer 1
reconstruction 1
conduct 1
illustrations 1
principal 1
divergence 1
protection 1
rights-of-way 1
excess 1
november 1
under-funding 1
box 1
..38 1
engage 1
exemption 1
broken 1
..329 1
introductory 1
tobe 1
..37 1
chemical 1
.208 1
offsetting 1
.206 1
changes 1
.49 1
regardless 1
reserve 1
apr 1
provision 1
.45 1
treatment 1
period.5 1
peer 1
conjunction 1
loss.56 1
sgl 1
apb 1
removal 1
.699 1
receivable 1
negligence 1
adequacy 1
procurement 1
passport 1
.100 1
obsolescence 1
possession 1
c1p47 1
expense.58 1
paperwork 1
factor 1
validity 1
correspondingly 1
non-entity 1
iii 1
potential 1
..318 1
c40 1
origins 1
cas 1
equation 1
non-compliance 1
other 1
dea 1
disposal 1
revenues 1
accounts 1
control 1
theft 1
activities 1
choice 1
prentice-hall 1
ibid. 1
programs.the 1
reform 1
cause-and-effect 1
needs 1
goal 1
hereinafter 1
.404 1
methodology 1
regulation 1
custodial 1
efficiency 1
transforming 1
testimony 1
chiefs 1
hence 1
contingency 1
district 1
floor 1
requirements 1
recovery 1
acquisitions 1
natural 1
commodity 1
.553 1
.594 1
exhibition 1
supervision 1
coal 1
sons 1
-real 1
representation 1
occurrence 1
operations 1
.82 1
help 1
repair 1
wiring 1
..90 1
materiality 1
federallyowned 1
destruction 1
executory 1
.347 1
unforeseen 1
purport 1
repairable 1
tort 1
comply 1
automation 1
listing 1
mail 1
c1p75-87 1
s7p60 1
pv 1
dec. 1
..208 1
finance 1
civilian 1
.18 1
indexing 1
.578 1
p10 1
course 1
half 1
treasury. 1
feeder 1
investor 1
forgone 1
redesign 1
january 1
university 1
.580 1
school 1
country.41 1
.93 1
c1p42 1
stock 1
bond 1
storage 1
lsummary 1
institution 1
submersion 1
oasi 1
energy 1
.565 1
condition26 1
aids 1
operation 1
investment30 1
condition21 1
consonance 1
programs.61 1
attendance 1
views 1
refurbishment 1
obfuscating 1
bailout 1
instructions 1
highway 1
deferral 1
wiley 1
unwieldy 1
contain 1
measurable 1
difficulty 1
reason 1
formation 1
.622 1
..222 1
c2p68-73 1
..595 1
launch 1
ask 1
.303 1
endorser 1
length 1
place 1
termination 1
cost-benefit 1
.592 1
july 1
.72 1
written-off 1
submission 1
opeb 1
.30 1
omission 1
owner 1
characteristic 1
rosenberg 1
debtor 1
size 1
publication 1
c1p46 1
capitalize 1
influence 1
.628 1
response 1
priority 1
consisting 1
attack 1
realization 1
reappropriation 1
ton 1
.213 1
frame 1
ceiling 1
s4p77-88 1
..519 1
costs. 1
hotel 1
self-sustaining 1
purpose.10 1
permanent 1
nominal 1
lac 1
consult 1
s8p62 1
.215 1
..490 1
vdevelopment 1
.211 1
college 1
providing 1
manufacture 1
..566 1
contra-liability 1
..569 1
unusability 1
stand-alone 1
.529 1
scorecard 1
selling 1
.523 1
.27 1
.527 1
.526 1
..89 1
.25 1
c2p56 1
dollars 1
purchasing 1
reliance 1
enactment 1
concern 1
..243 1
tool 1
business-type 1
donation.44 1
incidence 1
systems 1
paid 1
expensing 1
.799 1
nothing 1
..415 1
] 1
.89 1
condition14 1
sums 1
observation 1
prepayments 1
industry 1
housing 1
.552 1
hi 1
principle 1
timeliness 1
occasion 1
another. 1
sector 1
cobra 1
obligations 1
merit 1
ending 1
traceability 1
endowment 1
translation 1
ratio 1
justice 1
central 1
c1p181 1
population 1
seller 1
assignment 1
gains 1
di 1
c2p58-62 1
inclusion 1
fifo 1
progress 1
self-sufficiency.19 1
trade 1
..575 1
..225 1
collection-type 1
hereafter 1
banking 1
off-budget 1
debt. 1
s6p59 1
fixed 1
.67 1
predictive 1
requirement 1
art 1
collateral 1
national 1
.467 1
capitalized 1
arb 1
proportionate 1
.401 1
arm 1
subject 1
parent 1
double-underlining 1
subsequent 1
kind 1
favor 1
s7p284 1
ph.d. 1
contraband 1
import 1
infrastructure 1
weighing 1
foreword 1
court 1
citation 1
offering 1
peacetime 1
expense.79 1
distribution 1
postage 1
.525 1
country 1
budgeting 1
aircraft 1
deduction 1
..215 1
probable 1
sffac 1
logic 1
distinction 1
..219 1
uncollectibles 1
millions 1
guaranteed 1
c2p75 1
seizure 1
satisfaction 1
grants 1
.519 1
variance 1
..585 1
acceptance 1
..580 1
transactions.38 1
..583 1
commission 1
.588 1
prototype 1
desirability 1
firm 1
field 1
onset 1
diversity 1
versa 1
lifo 1
u.s.c 1
substance 1
c1p162 1
installation 1
general 1
present 1
matter 1
exception 1
straight 1
impairment 1
viii 1
guide 1
annual 1
plans.51 1
drawbacks 1
someone 1
experience 1
happening 1
concentration 1
-an 1
cohort 1
expenditures 1
format 1
s 1
vandalism 1
uncertainty 1
events 1
columbia 1
..212 1
see 1
s2p47 1
governors 1
..207 1
naa 1
outputs 1
c1p191 1
whereby 1
fys 1
spectrum. 1
.619 1
constitutional 1
whichever 1
inter-entity 1
historic 1
reflect 1
components 1
consistency 1
inability 1
investments 1
meet 1
gdp 1
duty 1
returns 1
rest 1
.460 1
sources 1
..429 1
cease 1
.465 1
.466 1
opm 1
..423 1
-valuation 1
graduate 1
.85 1
announcement 1
u.s.c.622 1
.83 1
absorption 1
first-in 1
explanatory 1
standardization 1
collections 1
s7p71-72 1
continuation 1
relevance 1
mar 1
c2p73 1
disproportionate 1
assets. 1
.305 1
s1p58 1
advances 1
..529 1
attribution 1
cultural 1
contributions. 1
community 1
name 1
ocboa 1
effectiveness 1
d 1
justice. 1
.308 1
.47 1
bsee 1
securities 1
forfeitures. 1
page 1
c1p160 1
liquidation 1
shutdown 1
sequence 1
economic 1
promotion 1
fiduciary 1
..27 1
transactions 1
l10 1
civilization 1
exit 1
paid-in 1
collaboration 1
land,8 1
.75 1
assembly 1
accident 1
..610 1
marketing 1
.79 1
step 1
..451 1
..30 1
public. 1
described 1
relating 1
manufacturing 1
panel 1
census 1
reimbursement. 1
revenue. 1
costs 1
f30 1
tariffs 1
backup 1
block 1
..523 1
letter 1
..469 1
communication 1
assets.27 1
gthis 1
..460 1
recognize 1
agency's/segment 1
accomplishments 1
restatement 1
determine 1
financial 1
with22 1
.351 1
categorization 1
additional 1
actuarial 1
question 1
.633 1
self-sufficiency 1
weygandt 1
outflow 1
handbook 1
reimbursements 1
call 1
renovation 1
therefore 1
function 1
..75 1
interagency 1
liquidating 1
causal 1
regard 1
.449 1
entity,47 1
vendor 1
c2p65 1
failure 1
cost.73 1
services. 1
fighter 1
line 1
allother 1
c30 1
assets 1
consist 1
default 1
principles4 1
vice 1
mortgagor 1
maximum 1
below 1
problem 1
assistance 1
comprise 1
acondition 1
devise 1
metal 1
minority 1
-research 1
direction 1
proven 1
diverse 1
exist 1
..385 1
ship 1
internal 1
..485 1
..484 1
nj 1
..525 1
% 1
oct. 1
detail 1
.595 1
s7p122 1
out 1
addison-wesley 1
picture 1
briefly 1
-offsetting 1
immediate 1
users 1
birth 1
meaning 1
circumstance 1
massachusetts 1
coverage 1
c1p110 1
lease 1
..77 1
..70 1
prevalent 1
..72 1
appropriations. 1
..78 1
moment 1
c1p89-91 1
stockpile 1

 Arbitary length NP 
national economic productive capacity 8
managerial cost accounting concepts 7
financial accounting standards board 4
treasury financial manual supplement 4
federal financial accounting concepts no 4
federal credit reform act 4
financial accounting concepts no 3
financial accounting standard no 2
federal financial accounting concepts 2
railroad social security equivalent benefit account 2
federal financial management improvement act 2
federal crop insurance corporation 2
consolidated omnibus budget reconciliation act 1
basic financial information requirements 1
current services assessment current 1
internal revenue service mms 1
s7p37 unemployment trust fund deposits 1
development annual stewardship information 1
s7p264-269 treasury securities accounting 1
its expected net realizable value 1
s7p96 office of personnel management retirement 1
capital human capital expenses 1
dividend fund interest rate 1
statements of federal financial accounting concepts and standards 1
s5p133 unused capacity costs 1
and equipment summaryf annual stewardship informationg 1
general purpose financial reports 1
s1p115 results of operations reporting 1
acquisition cost general pp 1
s3p135-138 supplementary medical insurance 1
william c. brown c. publishers 1
commodity credit corporation commodities 1
human capital sample report 1
nature of stewardship reporting 1
aggregate entry age normal 1
value or amount -the 1
lower of cost or market 1
stewardship land annual stewardship information 1
required supplementary stewardship information 1
or face or par 1
market-based treasury securities -treasury 1
or other financing sources 1
selected materials gao document 1
applying applicable accounting principles 1
pensions ] authority to borrow 1
former navy contractor personnel 1
current services assessment annual stewardship information a current 1
c2p109 rents and royalties 1
federal financial accounting concepts sffas 1
s7p313 capitalization threshold basis 1
required supplemental stewardship information 1
also referred to as cost objective 1
stewardship land stewardship land land 1
gao general accounting office naa national association 1
cash basis of accounting 1
potential note disclosures paragraphs .600 1
fasb concepts statement no 1
projected unit credit actuarial method 1
of information not specifically addressed in the standards 1
s7p60 -u- uncollectible amounts accounts receivable 1
s7p301 accounts payable accounting 1
] whole life policies 1
minerals management service ocs 1
s7p282 -o- obligations incurred 1
former navy contractor personnelo 1
-w- weapons system federal mission pp 1
federal crop insurance corporation. 1
s5p110 medical care cost 1
its estimated net cash 1
] post-1991 loan guarantees -loan 1
s5p33 progress payments advances 1
s7p91-94 refunds exchange revenue 1
chief financial officers act 1
s5p110 national science foundation inter-entity 1
outer continental shelf omb 1
required supplementary stewardship information .. 1
s8p47 federal mission pp 1
s8p99 outer continental shelf 1
s1p44 multi-use heritage assets 1
and equipment annual stewardship information federal 1
] other postemployment benefits 1
nonfederal physical property annual stewardship information 1
s7p292 coast guard federal mission pp 1
managerial cost accounting system 1
government standard general ledger 1
directed flows of resources 1
stewardship -the federal government 1
contents page transactions with the public nonexchange 1
human capital annual stewardship information 1
s7p172-173 more likely than not 1
retirement of debt securities prior to maturity 1
entry age normal actuarial method 1
c2p84-85 bank deposit insurance 1
s7p235-370 cleanup cost accounting 1
nuclear regulatory commission fees 1
e federal mission property 1
and equipment modified cash basis taxes 1
authority to borrow definition 1
financial accounting standards board gao 1
governmental accounting standards board gl 1
s8p99 overseas investment insurance illustration 1
c2p51 operating materials and supplies accounting 1
minimum reporting governmentwide report 1
c1p146-150 -t- tax burden 1
c2p109 transfers of assets 1
requirement for cost accounting 1
federal generally accepted accounting 1
more specificity in reporting requirements 1
exchange commission sffac statement 1
s5p61 classification of transactions 1
recent moving average cost 1
interpretations omb circular a-134 1
of transactions classified in appendix b acquisition 1
stewardship categories or elements 1
ceramic materials research programs 1
heritage assets annual stewardship information heritage 1
s7p61 pension benefit guarantee corporation insurance 1
s7p174 civil service retirement system 1
general accounting office gasb 1
] pre-1992 loan guarantees 1
of federally owned land in each statel 1
government corporation control act 1
statement of federal financial accounting 1
defense business operations fund 1
advisory board fin fasb interpertation form 1
department of responsibility segments 1
s6p157-158 -n- national flood insurance illustration 1
civil service retirement system 1
s1p26 nonfederal physical property 1
directed flows of resources accounting 1
s6p202-203 cleanup cost reimbursement 1
] post-modification value -the 1
certified public accountants apb accounting principles board arb accounting research bulletin coso committee 1
of federal mission pp 1
physical property standard nonfederal physical property expenses 1
direct loans or loan guarantees 1
s3p134 other current liabilities 1
expense or outlay data 1
issues for which changes were made to the proposed standards 1
c1p201 employee benefits contributions 1
federal financial accounting concepts sffas statement 1
financial accounting standard board 1
s7p177 social security taxes 1
ninth new collegiate dictionary 1
treadway commission fas financial accounting standard fasb financial accounting standards board fasab federal accounting 1
effective date for consolidated financial statements 1
] pre-1992 direct loans 1
.. c2p100 exchange revenue 1
