
 Bigram NP 
effectiveness 5
gao-01-317 5
gross 5
outlook 5
question 5
management 5
represent 4
gao/ocg-99-27 4
index 4
estate 4
survivor 4
gao/aimd-00-272r 4
product 4
water 4
trade 4
bank 4
term 4
society 4
bls 4
method 4
number 4
q4.10 4
target 4
demonstration 4
statement 4
fact 4
debate 4
impact 4
access 4
timing 4
edition 4
dividend 4
reduction 4
scenario 4
current-law 4
measurement 4
flexibility 4
motive 4
abroad 4
certainty 4
cbo's 4
call 4
wise 4
accounting 4
chance 4
funding 4
focus 3
gao-01-385t 3
primer 3
list 3
surpluses-and 3
eds. 3
exchange 3
q2.4 3
bosworth 3
guide 3
regardless 3
family 3
offset 3
gao/aimd/oce-95-119 3
decrease 3
rsas 3
q4.7 3
oecd 3
plant 3
room 3
hour 3
quintile 3
discussion 3
how 3
methodology 3
criterion 3
a 3
gao/t-aimd-96-66 3
light 3
gao/ocg-92-2 3
existence 3
group 3
taxpayer 3
sooner 3
hereafter 3
micro 3
encourage 3
smi 3
internet 3
formula 3
foundation 3
gao-01-539t 3
size 3
xxxiv 3
relationship 3
q4.12 3
boston 3
latter 3
reliance 3
gao/aimd-99-270 3
old-age 3
sale 3
knowledge 3
q1.8 3
q1.5 3
q1.1 3
summary 3
fertility 3
federal 3
importance 3
cashell 3
one-third 3
hypothesis 3
pie 3
framework 3
barry 3
beneficiary 3
shortfall 3
demand 3
case 3
pace 3
ii 3
http 3
hand 3
mankiw 3
organization 3
lusardi 3
supply 3
gao/t-aimd/oce-98-83 3
rebound 3
replacement 3
equivalent 3
matching 3
lead 3
participation 3
pressure 3
q4.3 3
range 3
administration 3
improvement 3
puzzle 3
entitlement 3
g-7 3
allocation 3
elimination 3
contribute 3
variety 3
whereas 3
detail 3
outreach 3
spouse 3
pool 3
welfare 2
gao/ocg-99-29 2
anticipation 2
lawrence 2
disability 2
charge 2
advantage 2
wave 2
annamaria 2
gao/aimd/hehs-00-29 2
government's 2
design 2
jcx-29-99 2
gao/rced/aimd-00-35 2
recommendation 2
availability 2
current 2
international 2
contrast 2
body 2
transportation 2
evaluating 2
eligibility 2
omb 2
containment 2
q2.1 2
s.2 2
table 2
trustees' 2
property 2
cause 2
q4.5 2
q4.4 2
q4.6 2
q4.9 2
q4.8 2
governance 2
examination 2
assistance 2
preview 2
type 2
gao/t-hehs-99-94 2
behalf 2
hope 2
history 2
high 2
council 2
story 2
gao/aimd-93-25 2
provide 2
conversely 2
jagadeesh 2
arrangement 2
significance 2
purchase 2
essence 2
move 2
thumb 2
organisation 2
sensitivity 2
mail 2
phone 2
greater 2
food 2
gao/t-aimd-95-178 2
yearend 2
mean 2
expectancy 2
everyone 2
house 2
idea 2
martin 2
event 2
gao/ggd-98-37 2
gao/hehs-00-131 2
issue 2
erisa 2
kirova 2
reason 2
advance 2
two-to-one 2
steward 2
place 2
info 2
one 2
simplifying 2
catalyst 2
given 2
sheet 2
service 2
reminder 2
enforcement 2
q4.11 2
measured 2
matter 2
prospect 2
gale 2
rent 2
transit 2
collapse 2
acceleration 2
resurgence 2
gao/aimd/oce-98-19 2
payment 2
households' 2
gao/t-aimd/hehs-99-113 2
enough 2
equity 2
do 2
q3.4 2
q3.2 2
q3.3 2
q1.9 2
q1.6 2
q1.2 2
gokhale 2
virginia 2
higher 2
browning 2
statistic 2
administrator 2
practice 2
mortgage 2
illusory 2
cxii 2
tend 2
tendency 2
cooperation 2
approach 2
efficiency 2
exclusion 2
firstgov 2
country 2
foreign 2
context 2
key 2
vacation 2
slowly 2
website 2
gao-01-199sp 2
study 2
inputs-multifactor 2
unit 2
obstacle 2
indebtedness 2
member 2
calculation 2
director 2
bequest 2
transaction 2
database 2
instance 2
spent 2
inc. 2
gao/aimd-98-184 2
background 2
bibliography 2
mix 2
medicare's 2
desire 2
consensus 2
loayza 2
revision 2
gao/ggd-99-115 2
dean 2
gao/aimd/hehs-98-74 2
cleveland 2
little 2
insolvency 2
senior 2
lottery 2
comparison 2
surge 2
commitment 2
accumulated 2
france 2
housing 2
gao/hehs-98-5 2
ed 2
overhang 2
plunge 2
complacency 2
slump 2
immigration 2
absent 2
multifactor 2
limit 2
constant 2
paycheck-to-paycheck 2
warning 2
peach 2
bracket 2
poor 2
explaining 2
missouri 2
important 2
land 2
invest 2
tradeoff 2
mass 2
n.j. 2
katz 1
concept 1
saver 1
gao/t-hehs-aimd-00-43 1
d- 1
worked.3 1
infusion 1
behalf-could 1
jr. 1
services-consumption 1
a5.1 1
paris 1
digger 1
flash 1
james 1
rate-as 1
mathieson 1
ira.31 1
life-cycle 1
crest 1
gao/aimd-94-40 1
@ 1
fax 1
outside 1
blanchard 1
none 1
liability 1
m-29 1
billion.b 1
condition 1
reallocation 1
a4.12 1
did 1
die 1
parker 1
-6 1
no.1 1
-2 1
enhance 1
sewage 1
percent.30 1
escalation 1
concise 1
prediction 1
understanding 1
grant 1
corner 1
wealth-to-income 1
years.11 1
reclassification 1
even 1
power 1
richard 1
investing 1
saving.7 1
laurence 1
fifth 1
increasing 1
completion 1
offset.19 1
divergence 1
agreement 1
q2.3 1
q2.2 1
-1.5 1
nonsaver 1
tuition 1
medicare.9 1
waste 1
nonmarket 1
percent-lower 1
discount 1
shift 1
q4.11-affect 1
dri 1
advertising 1
olivier 1
opinion 1
development.5 1
babyboom 1
emerge 1
winner 1
wedge 1
enactment 1
association 1
defense 1
july−august 1
www.gao.gov 1
elmendorf 1
crime 1
period.9 1
challenging 1
q4.1 1
q4.2 1
intermediate 1
obsolescence 1
houses,1 1
mismatch 1
outpatient 1
site 1
thompson 1
interaction 1
returns-albeit 1
public.7 1
elwell 1
hold 1
effort 1
document 1
saving.22 1
caroline 1
characterize 1
thaler 1
mo 1
coalition 1
remain 1
v 1
gao/hehs-98-33 1
claim 1
www.sec.gov/oiea1.htm 1
weinberg 1
rates-which 1
quarter 1
caution 1
clothing 1
goal 1
inheritance 1
vital 1
symposium 1
stock-has 1
tdd 1
obstfeld 1
governments.2 1
tool 1
mapping 1
dc 1
reflect 1
davis 1
gdp-18.3 1
lot 1
wealthincome 1
consisting 1
winter 1
short 1
third 1
investment.16 1
investment.13 1
dragon 1
rather 1
gao/t-hehs/aimd-00-99 1
tenure 1
capital-labor 1
investment.2 1
whole.40 1
cushion 1
vary 1
choices-some 1
daniel 1
drawdown 1
affect 1
peterson 1
a2.3 1
a2.2 1
a2.1 1
le 1
a2.4 1
reluctance 1
ii.1 1
wealth.31 1
versus 1
whole.17 1
someone 1
,1 1
cross-country 1
market-could 1
jcs-13-99 1
one-for-one 1
feldstein 1
public.1 1
drop 1
advent 1
gao/t-hehs-00-101 1
gdp-average 1
pan 1
mastercard 1
public.11 1
side 1
definitional 1
harm 1
england 1
americans.46 1
wealth.16 1
korczyk 1
touchtone 1
worn-out 1
q1.3 1
category 1
workers47 1
robert 1
a4.11 1
level.3 1
day 1
safety 1
www.bea.doc.gov/bea.dnl.htm 1
americans' 1
assurance 1
lag 1
solvent 1
associate 1
above-has 1
investment.6 1
difficulty 1
proxy 1
span 1
years.20 1
labonte 1
spending.19 1
jet 1
standards.9 1
july/august 1
american 1
abuse 1
gordon 1
swing 1
hence 1
contingency 1
view 1
precautionary 1
-500 1
legislation 1
accordance 1
bchange 1
quality 1
tomorrow 1
a4.5 1
publication 1
achange 1
introduction 1
opportunity 1
maurice 1
doomsday 1
a4.4 1
a4.7 1
a4.1 1
a4.3 1
a4.2 1
rose-which 1
a4.9 1
a4.8 1
methodolog 1
rsa 1
immediate 1
bbenefit 1
retirement.39 1
january/february 1
gao/t-hehs/aimd-00-77 1
steel 1
albeit 1
outlay 1
culture 1
isolation 1
medigap 1
ebri 1
high-cost 1
cchange 1
satyendra 1
acquisition 1
illness 1
willingness 1
martha 1
partnership 1
gao/t-hehs/aimd-00-103 1
godley 1
harper 1
levels-which 1
deepening 1
commentary 1
carroll 1
concern 1
period-from 1
selfemployed 1
share-about 1
norman 1
decreasing 1
curse 1
germany 1
nothing 1
dissave 1
check 1
primerica 1
past.17 1
landefeld 1
starr-mccluer 1
government13 1
bernheim 1
e.g. 1
superintendent 1
construction 1
snapshot 1
deductibility 1
reserve 1
selection 1
show 1
page 1
homeowner 1
well-being 1
a4.6 1
portfolio 1
economist 1
principal 1
trade-off 1
implementation 1
plans-together 1
gao/hehs-00-187 1
nonfederal 1
princeton 1
irs 1
employee 1
humankind 1
plan.34 1
mortality 1
equilibrium 1
haircut 1
beall 1
get 1
maintenance-of-effort 1
reinsdorf 1
taxes.13 1
ssi 1
oliner 1
borrower 1
downturn 1
//www.ebri.org/rcs/2001/index.htm 1
future.24 1
q3.1 1
wynne 1
taxes-would 1
ditch-digging 1
q1.4 1
q1.7 1
percent-and 1
decade.13 1
gao/t-aimd/hehs-99-236 1
activity 1
september/october 1
standard.32 1
requirement 1
set 1
mandatory 1
committee 1
job 1
csis 1
summer 1
intensity 1
paul 1
saving-government 1
q5.1 1
degree 1
engen 1
astate 1
corruption 1
carve-out 1
knowing 1
alimony 1
comparable 1
relative 1
eye 1
horney 1
aircraft 1
fumio 1
come 1
problem 1
environment 1
q2.5 1
assets.15 1
planner 1
seskin 1
countries- 1
drug 1
s 1
period.8 1
long-term 1
operating 1
attanasio 1
fraumeni 1
otherwise 1
gao/aimd/oce- 1
measure.24 1
loan 1
s.1 1
sondra 1
modeling 1
respect 1
code 1
i.e. 1
reform-depending 1
linkage 1
craig 1
olivei 1
widening 1
meeting 1
universal 1
exhaustion 1
direction 1
flight 1
nonfarm 1
gap 1
improved 1
thing 1
assets-that 1
look 1
hand-in-hand 1
gao.gov 1
air 1
q4.8- 1
expiration 1
schultze 1
bin 1
changed 1
century 1
thus 1
freund 1
iv 1
year.48 1
gao/t-hehs/aimd-99-294 1
-600 1
cohort 1
different 1
hubbard 1
a4.10 1
control.22 1
pay 1
a3.4 1
a3.2 1
a3.3 1
a3.1 1
checking 1
strange 1
a1.8 1
a1.9 1
kennickell 1
www.seniors.gov/retirement.html 1
a1.4 1
a1.5 1
a1.6 1
a1.7 1
a1.1 1
a1.2 1
a1.3 1
conflicting 1
schiller 1
v. 1
macroeconomic 1
harris 1
purpose 1
scoring 1
outstandings 1
nonhealth 1
recent 1
surplus/deficitc 1
marshall 1
person 1
contact 1
inability 1
tomorrow's 1
big-ticket 1
just 1
aside 1
mechanism 1
www.federalreserve.gov/releases/z1/current/data.htm 1
discipline 1
rates.6 1
demographic 1
return-that 1
relevance 1
consideration 1
transformation 1
low-income 1
yakoboski 1
traffic 1
preference 1
wiser 1
securities-from 1
nipa-can 1
unified 1
testimony 1
solow 1
fully 1
beverly 1
balance.17 1
staff 1
mcgraw-hill 1
elderly 1
security.35 1
difference.1 1
morris 1
seller 1
stock.7 1
amounts.30 1
expenditures.40 1
jonathan 1
scholl 1
more.26 1
labor's 1
conference 1
denominator 1
processing 1
confidence 1
grant-in-aid 1
substitution 1
a. 1
www.asec.org 1
chapter 1
three-to-one 1
anything 1
marc 1
act 1
gao/t-hehs-00-108 1
clinton 1
rationale 1
risk-on 1
presence 1
visit 1
usa 1
drain 1
appropriate 1
rapidly-peaking 1
browne 1
contributor 1
gao/t-aimd-00-126 1
subsidy 1
computer 1
additional 1
deteriorating 1
.2 1
translate 1
windfall 1
function 1
fiscal 1
3-14 1
gain 1
indiana 1
line 1
buffer-stock 1
count 1
actions-spending 1
verma 1
maximum 1
fraudnet 1
-i.e. 1
record 1
distribution 1
barro 1
display 1
purcell 1
goods-plant 1
cuts-are 1
stock- 1
taste 1
abstract 1
influence 1
alarm 1
keogh 1
gruber 1
visa 1
nj 1
beyond 1
paradox 1
nw 1
position13-and 1
menu 1
ny 1
old 1
niip 1
venti 1
ffas 1
poterba 1
wealth.20 1
aincome 1
william 1
peak 1
coverage 1
biotechnology 1
-0.8 1
building 1
hayashi 1
middleincome 1
-1000 1
italy 1
rule 1
wealth-as 1
appendix 1
boone 1
moulton 1
decision 1
il 1
once 1

 Arbitary length NP 
u.s. government printing office 7
health care financing administration 5
bls productivity measurement program 4
employee benefit research institute 4
new england economic review 3
new benefit underscore need 3
fixed reproducible tangible wealth 3
alternative fiscal policy simulation 3
disability insurance trust fund 3
frequently asked questions-an update 3
federal hospital insurance trust fund 2
personal saving rate ha 2
social security surplus simulation 2
national saving rate affected investment 2
social security reform conference proceeding 2
may affect income security 2
life cycle/permanent income hypothesis 2
international finance discussion paper no 2
economics discussion series paper no 2
establishing individual account affect national saving 2
evaluating social security reform proposal 2
labor force without pension coverage 2
population nearly double from today 2
national saving text box 2
government bond net wealth 2
federal government have been aimed 2
personal saving rate changed 2
doe u.s. national saving compare 2
social security reform affect national saving 2
doe national saving contribute 2
publicly held federal debt 2
loan provision enhance participation 2
reform affect national saving 2
government investment affect national saving 2
alternative gross national saving 2
current fiscal policy choice 2
federal supplementary medical insurance trust fund 2
ha u.s. national saving changed 2
ha federal fiscal policy affected u.s. national saving 2
japan economic institute report 2
research division working paper 2
affect future budgetary flexibility 2
nber working paper no 1
national saving appendix iii glossary wealth 1
u.s. general accounting office p.o 1
reduced private saving-would increase 1
retirement security9 national saving overview11 national saving 1
general accounting office washington 1
u.s. trade deficit review commission 1
see russell b. scholl 1
omnibus budget reconciliation act 1
hospital insurance trust fund face insolvency 1
social security surplus simulation percent 1
third fourth fifth income level 1
percent-of net national saving 1
jerome levy economics institute 1
national human genome research institute 1
dri oecd national income account 1
peter g. will america grow 1
our long-term economic growth 1
assets-particularly financial assets-have dwarfed 1
simulation long-term budget issue 1
current long-term economic outlook 1
national saving overview q2.1 1
budget issue federal debt 1
current policy issue q5.1 1
imputed net rental value 1
gross national producta gdp 1
table personal saving table 1
ebri issue brief number 1
economics department working paper no 1
u.s. national saving so low 1
care- receive preferential treatment 1
national saving social security 1
japan italy france germany canada united united kingdom 1
their current disposable income 1
government u.s. national saving 1
paul l. posner susan j. irving managing director federal budget analysis strategic issue director federal budget analysis strategic issue summary 1
current disposable personal income 1
part a hospital insurance 1
u.s. general accounting office washington 1
federal hospital insurance trust 1
part b supplementary medical insurance 1
alternative personal saving assumption 1
double net national saving 1
opinion research corporation international 1
design decision lie ahead 1
huge long-range financial imbalance 1
private pension budget trend 1
appendix v related gao product 1
foreign assets-the net international investment 1
appendix iv bibliography alexander 1
policy issue appendix appendix 1
major section personal saving 1
national saving total factor productivity 1
prime minister tony blair 1
harcourt brace college publisher 1
estimated net present value 1
aggregate household net worth 1
private sector's long-term productivity 1
fee paid gao permit no 1
-2 -1000 -4 -1500 1
flat annual general tax 1
it high postwar investment 1
social security trust fund face insolvency 1
aarp public policy institute 1
entire human genome project 1
general accounting office gao june 1
percent average annual decline 1
ebri issue brief no 1
federal reserve chairman greenspan 1
affected net national saving 1
economic output-gross national product 1
key question content preface 1
little net economic benefit- 1
national saving table ii.1 1
our long-term fiscal challenge 1
century challenge prompt fresh 1
